gene,cell_type,KW_p,KW_FDR,effect_size,effect_size_class,disease_1,disease_2,mw_stat,mw_p,n1,n2,mw_FDR
RPL36AL,CD8T,0.0,0.0,0.4885222999999998,medium,UC_inflamed,CD_inflamed,14284128.0,1.3270377013089026e-67,11609,1979,2.3780952686747394e-66
RPL36AL,CD8T,0.0,0.0,0.4885222999999998,medium,Healthy,UC_inflamed,127734309.0,5.199637591204159e-36,23962,11609,4.5538182286335837e-35
RPL36AL,CD8T,0.0,0.0,0.4885222999999998,medium,UC_inflamed,UC_non_inflamed,35706126.0,2.1614283907643834e-34,11609,6890,1.815753181016139e-33
GNG2,CD8T,0.0,0.0,0.84095535,high,UC_inflamed,UC_non_inflamed,54637776.5,0.0,11609,6890,0.0
GNG2,CD8T,0.0,0.0,0.84095535,high,UC_inflamed,Colitis_inflamed,78459990.0,7.127849601729929e-54,11609,12212,9.655481355527e-53
GNG2,CD8T,0.0,0.0,0.84095535,high,Healthy,UC_inflamed,127027709.5,7.446043249293972e-47,23962,11609,8.587691673580594e-46
GNG2,CD8T,0.0,0.0,0.84095535,high,UC_inflamed,CD_inflamed,10537456.5,4.62687530280678e-10,11609,1979,1.6395842886750392e-09
FOS,CD8T,0.0,0.0,0.8299198000000001,high,UC_inflamed,UC_non_inflamed,49711054.0,3.708852190557919e-176,11609,6890,2.90238408789773e-174
FOS,CD8T,0.0,0.0,0.8299198000000001,high,Healthy,UC_inflamed,147148306.0,1.9830332476339533e-19,23962,11609,1.0462489910940154e-18
FOS,CD8T,0.0,0.0,0.8299198000000001,high,UC_inflamed,CD_inflamed,12707942.0,1.6062352166641028e-14,11609,1979,7.004906215812878e-14
FOS,CD8T,0.0,0.0,0.8299198000000001,high,UC_inflamed,Colitis_inflamed,73720460.5,5.6325518045687186e-08,11609,12212,1.7733861200457304e-07
EIF5,CD8T,0.0,0.0,0.7786107,high,UC_inflamed,UC_non_inflamed,51472138.5,8.915781983838312e-285,11609,6890,1.6391400553620553e-282
EIF5,CD8T,0.0,0.0,0.7786107,high,Healthy,UC_inflamed,128369936.5,5.613247087752739e-36,23962,11609,4.910447819025414e-35
EIF5,CD8T,0.0,0.0,0.7786107,high,UC_inflamed,Colitis_inflamed,76524718.5,2.5024418988832985e-29,11609,12212,1.8252638940903767e-28
EIF5,CD8T,0.0,0.0,0.7786107,high,UC_inflamed,CD_inflamed,10000918.5,8.032121195051901e-22,11609,1979,4.603552229989864e-21
SNRPN,CD8T,0.0,0.0,0.5384155700000001,high,UC_inflamed,UC_non_inflamed,46161387.0,1.224116434477068e-209,11609,6890,1.315169791677997e-207
SNRPN,CD8T,0.0,0.0,0.5384155700000001,high,UC_inflamed,Colitis_inflamed,58707274.5,9.664353327914255e-194,11609,12212,9.049093624770875e-192
SNRPN,CD8T,0.0,0.0,0.5384155700000001,high,UC_inflamed,CD_inflamed,8472622.0,1.24203456757932e-146,11609,1979,7.118493491411014e-145
SNRPN,CD8T,0.0,0.0,0.5384155700000001,high,Healthy,UC_inflamed,149300534.0,5.181180793661284e-53,23962,11609,6.89269095340451e-52
RPS17,CD8T,0.0,0.0,1.23951974,high,UC_inflamed,UC_non_inflamed,54388084.0,0.0,11609,6890,0.0
RPS17,CD8T,0.0,0.0,1.23951974,high,UC_inflamed,Colitis_inflamed,48299159.0,0.0,11609,12212,0.0
RPS17,CD8T,0.0,0.0,1.23951974,high,UC_inflamed,CD_inflamed,8401923.0,6.342025521386329e-94,11609,1979,1.8061595229341616e-92
RPS17,CD8T,0.0,0.0,1.23951974,high,Healthy,UC_inflamed,152374643.5,3.956471559581889e-55,23962,11609,5.512022012722001e-54
RPS15A,CD8T,0.0,0.0,0.6371675999999997,high,UC_inflamed,UC_non_inflamed,30897335.0,6.323116369075633e-148,11609,6890,3.669686094557228e-146
RPS15A,CD8T,0.0,0.0,0.6371675999999997,high,UC_inflamed,CD_inflamed,13494890.0,1.433288579348689e-35,11609,1979,1.2410942830480472e-34
RPS15A,CD8T,0.0,0.0,0.6371675999999997,high,Healthy,UC_inflamed,129139130.0,6.260773588077635e-28,23962,11609,4.385618661040856e-27
RPS15A,CD8T,0.0,0.0,0.6371675999999997,high,UC_inflamed,Colitis_inflamed,67751295.0,3.5003385065464412e-09,11609,12212,1.1805853748257682e-08
IL21R,CD8T,0.0,0.0,0.474594961,medium,UC_inflamed,UC_non_inflamed,48358804.5,0.0,11609,6890,0.0
IL21R,CD8T,0.0,0.0,0.474594961,medium,Healthy,UC_inflamed,127029442.5,6.236647767682244e-91,23962,11609,1.696069103318516e-89
IL21R,CD8T,0.0,0.0,0.474594961,medium,UC_inflamed,Colitis_inflamed,75756983.0,9.268877907377116e-41,11609,12212,9.179392368608315e-40
IL21R,CD8T,0.0,0.0,0.474594961,medium,UC_inflamed,CD_inflamed,10177031.0,4.529898994582453e-27,11609,1979,3.09061738223895e-26
LAT,CD8T,0.0,0.0,0.64824667,high,UC_inflamed,UC_non_inflamed,50965535.5,0.0,11609,6890,0.0
LAT,CD8T,0.0,0.0,0.64824667,high,UC_inflamed,Colitis_inflamed,61612734.5,6.909319501013508e-86,11609,12212,1.72305033390868e-84
LAT,CD8T,0.0,0.0,0.64824667,high,UC_inflamed,CD_inflamed,9860293.5,4.2198002483439e-31,11609,1979,3.239115533081288e-30
LAT,CD8T,0.0,0.0,0.64824667,high,Healthy,UC_inflamed,143854185.0,1.4114026411559064e-09,23962,11609,4.866749354647342e-09
PSMB10,CD8T,0.0,0.0,0.57285745,high,UC_inflamed,UC_non_inflamed,48223157.5,2.690250745218497e-193,11609,6890,2.5102252753038182e-191
PSMB10,CD8T,0.0,0.0,0.57285745,high,UC_inflamed,Colitis_inflamed,63289978.5,2.182551948006824e-58,11609,12212,3.2594583756166446e-57
PSMB10,CD8T,0.0,0.0,0.57285745,high,UC_inflamed,CD_inflamed,9386646.0,1.7066054105580572e-49,11609,1979,2.0974420128996883e-48
PSMB10,CD8T,0.0,0.0,0.57285745,high,Healthy,UC_inflamed,149730651.5,9.018161224395188e-40,23962,11609,8.71878295827137e-39
SLC7A5,CD8T,0.0,0.0,0.495191245,medium,UC_inflamed,UC_non_inflamed,47969806.0,5.838315717501619e-290,11609,6890,1.1074920451161784e-287
SLC7A5,CD8T,0.0,0.0,0.495191245,medium,UC_inflamed,Colitis_inflamed,77645254.5,1.0075711294694661e-81,11609,12212,2.3324612678030406e-80
SLC7A5,CD8T,0.0,0.0,0.495191245,medium,Healthy,UC_inflamed,130332796.5,8.54791954129977e-46,23962,11609,9.596670910605285e-45
SLC7A5,CD8T,0.0,0.0,0.495191245,medium,UC_inflamed,CD_inflamed,10058135.0,8.753658013440641e-32,11609,1979,6.848229976997061e-31
CYBA,CD8T,0.0,0.0,0.5430125000000001,high,Healthy,UC_inflamed,170523450.0,2.976776009997198e-267,23962,11609,4.8474193772502395e-265
CYBA,CD8T,0.0,0.0,0.5430125000000001,high,UC_inflamed,Colitis_inflamed,54858212.5,3.2437078107382086e-204,11609,12212,3.321037145069221e-202
CYBA,CD8T,0.0,0.0,0.5430125000000001,high,UC_inflamed,UC_non_inflamed,30711605.5,1.628962300827416e-158,11609,6890,1.0647093285237635e-156
CYBA,CD8T,0.0,0.0,0.5430125000000001,high,UC_inflamed,CD_inflamed,8391384.5,6.133198746584934e-85,11609,1979,1.5054894957133116e-83
RPL13,CD8T,0.0,0.0,0.9726968,high,UC_inflamed,UC_non_inflamed,21369659.5,0.0,11609,6890,0.0
RPL13,CD8T,0.0,0.0,0.9726968,high,UC_inflamed,CD_inflamed,14309983.0,1.3984823217703892e-68,11609,1979,2.5585093481894943e-67
RPL13,CD8T,0.0,0.0,0.9726968,high,UC_inflamed,Colitis_inflamed,62971868.5,2.615843755744142e-50,11609,12212,3.281776403073881e-49
RPL13,CD8T,0.0,0.0,0.9726968,high,Healthy,UC_inflamed,145533030.5,1.2649487971886973e-12,23962,11609,5.08448358467666e-12
RNASEK,CD8T,0.0,0.0,1.30575404,high,UC_inflamed,UC_non_inflamed,57745515.0,0.0,11609,6890,0.0
RNASEK,CD8T,0.0,0.0,1.30575404,high,UC_inflamed,Colitis_inflamed,54540955.5,4.204943957698752e-223,11609,12212,5.038736788596606e-221
RNASEK,CD8T,0.0,0.0,1.30575404,high,UC_inflamed,CD_inflamed,8226387.0,3.818345181400735e-101,11609,1979,1.215065187639969e-99
RNASEK,CD8T,0.0,0.0,1.30575404,high,Healthy,UC_inflamed,149194602.5,6.493789687023138e-32,23962,11609,5.100838068063583e-31
GABARAP,CD8T,0.0,0.0,1.1128497039999998,high,UC_inflamed,UC_non_inflamed,56268416.5,0.0,11609,6890,0.0
GABARAP,CD8T,0.0,0.0,1.1128497039999998,high,UC_inflamed,Colitis_inflamed,53382285.0,3.5891645475818314e-260,11609,12212,5.633868912164269e-258
GABARAP,CD8T,0.0,0.0,1.1128497039999998,high,Healthy,UC_inflamed,157401629.5,1.6948864307310108e-100,23962,11609,5.344849415884654e-99
GABARAP,CD8T,0.0,0.0,1.1128497039999998,high,UC_inflamed,CD_inflamed,9154799.5,2.9262338794058007e-54,11609,1979,3.999575373659545e-53
POLR2A,CD8T,0.0,0.0,0.55637429,high,UC_inflamed,UC_non_inflamed,49690368.0,0.0,11609,6890,0.0
POLR2A,CD8T,0.0,0.0,0.55637429,high,Healthy,UC_inflamed,126402373.5,1.1597127934746942e-75,23962,11609,2.413071645853999e-74
POLR2A,CD8T,0.0,0.0,0.55637429,high,UC_inflamed,Colitis_inflamed,76781815.0,1.0056498928210175e-46,11609,12212,1.156113321713362e-45
POLR2A,CD8T,0.0,0.0,0.55637429,high,UC_inflamed,CD_inflamed,10108414.5,9.578568364304567e-25,11609,1979,6.06880064153291e-24
EIF4A1,CD8T,0.0,0.0,1.62409576,high,UC_inflamed,UC_non_inflamed,56445809.0,0.0,11609,6890,0.0
EIF4A1,CD8T,0.0,0.0,1.62409576,high,UC_inflamed,CD_inflamed,6514800.0,1.0940553730677099e-222,11609,1979,1.306135046942585e-220
EIF4A1,CD8T,0.0,0.0,1.62409576,high,UC_inflamed,Colitis_inflamed,58584564.5,1.094194247140106e-124,11609,12212,4.835894168548685e-123
EIF4A1,CD8T,0.0,0.0,1.62409576,high,Healthy,UC_inflamed,132976267.5,1.5940160989788852e-12,23962,11609,6.377410760186552e-12
KDM6B,CD8T,0.0,0.0,0.6794829299999999,high,UC_inflamed,UC_non_inflamed,51927066.0,0.0,11609,6890,0.0
KDM6B,CD8T,0.0,0.0,0.6794829299999999,high,Healthy,UC_inflamed,115277319.0,8.493470075053982e-250,23962,11609,1.2390157206408004e-247
KDM6B,CD8T,0.0,0.0,0.6794829299999999,high,UC_inflamed,Colitis_inflamed,80579290.5,7.382347375227874e-111,11609,12212,2.705180989261545e-109
KDM6B,CD8T,0.0,0.0,0.6794829299999999,high,UC_inflamed,CD_inflamed,10294785.0,4.210122742611604e-17,11609,1979,2.0351790962228323e-16
PER1,CD8T,0.0,0.0,0.8881803,high,UC_inflamed,UC_non_inflamed,52079025.5,0.0,11609,6890,0.0
PER1,CD8T,0.0,0.0,0.8881803,high,Healthy,UC_inflamed,125209789.5,2.650657230266742e-82,23962,11609,6.193969050122733e-81
PER1,CD8T,0.0,0.0,0.8881803,high,UC_inflamed,CD_inflamed,8792011.5,5.87314222750449e-82,11609,1979,1.3662712057483727e-80
PER1,CD8T,0.0,0.0,0.8881803,high,UC_inflamed,Colitis_inflamed,78207020.5,7.814450792772192e-66,11609,12212,1.3565994396636429e-64
RPL26,CD8T,0.0,0.0,0.6980575999999998,high,UC_inflamed,UC_non_inflamed,28758872.5,1.4152744212845375e-224,11609,6890,1.7111857773864477e-222
RPL26,CD8T,0.0,0.0,0.6980575999999998,high,UC_inflamed,CD_inflamed,13650096.5,5.243841220098356e-41,11609,1979,5.227611442258373e-40
RPL26,CD8T,0.0,0.0,0.6980575999999998,high,Healthy,UC_inflamed,129310162.0,4.918048530304593e-27,23962,11609,3.351039582863237e-26
RPL26,CD8T,0.0,0.0,0.6980575999999998,high,UC_inflamed,Colitis_inflamed,66171656.5,6.452587719867642e-19,11609,12212,3.3405852265805706e-18
WSB1,CD8T,0.0,0.0,0.53828915,high,UC_inflamed,UC_non_inflamed,49902404.5,1.0244709071150533e-267,11609,6890,1.6716417385094154e-265
WSB1,CD8T,0.0,0.0,0.53828915,high,Healthy,UC_inflamed,128076670.0,3.674673027132697e-46,23962,11609,4.1653018793617754e-45
WSB1,CD8T,0.0,0.0,0.53828915,high,UC_inflamed,CD_inflamed,10443417.0,4.2389073149845074e-13,11609,1979,1.7381063296032157e-12
WSB1,CD8T,0.0,0.0,0.53828915,high,UC_inflamed,Colitis_inflamed,73885036.0,6.930955306305926e-11,11609,12212,2.5603962567221056e-10
RPL23A,CD8T,0.0,0.0,1.1879091000000002,high,UC_inflamed,UC_non_inflamed,19942250.5,0.0,11609,6890,0.0
RPL23A,CD8T,0.0,0.0,1.1879091000000002,high,UC_inflamed,CD_inflamed,15140056.0,1.426580682952895e-113,11609,1979,5.432745778897227e-112
RPL23A,CD8T,0.0,0.0,1.1879091000000002,high,UC_inflamed,Colitis_inflamed,80569206.5,1.8433436564123068e-74,11609,12212,3.744582440277523e-73
RPL23A,CD8T,0.0,0.0,1.1879091000000002,high,Healthy,UC_inflamed,125101535.5,1.5890078685938414e-53,23962,11609,2.1359629182625667e-52
CCL4,CD8T,0.0,0.0,0.59112415,high,UC_inflamed,Colitis_inflamed,82235549.0,2.5302115220707854e-153,11609,12212,1.5547141000743992e-151
CCL4,CD8T,0.0,0.0,0.59112415,high,UC_inflamed,UC_non_inflamed,43861125.0,5.342515224316532e-39,11609,6890,5.05886686780443e-38
CCL4,CD8T,0.0,0.0,0.59112415,high,UC_inflamed,CD_inflamed,13100440.5,2.2606570456868704e-31,11609,1979,1.7477740732939872e-30
CCL4,CD8T,0.0,0.0,0.59112415,high,Healthy,UC_inflamed,144402556.0,4.2006829107440025e-11,23962,11609,1.5695426832826522e-10
CCL4L2,CD8T,0.0,0.0,0.456955865,medium,UC_inflamed,UC_non_inflamed,44022943.0,5.960812212216972e-138,11609,6890,3.0818260249680364e-136
CCL4L2,CD8T,0.0,0.0,0.456955865,medium,Healthy,UC_inflamed,152960597.0,2.0513019262868126e-114,23962,11609,7.941398442992576e-113
CCL4L2,CD8T,0.0,0.0,0.456955865,medium,UC_inflamed,Colitis_inflamed,65217192.0,4.109253150310135e-65,11609,12212,7.029904608640826e-64
CCL4L2,CD8T,0.0,0.0,0.456955865,medium,UC_inflamed,CD_inflamed,10527536.5,5.609668197440171e-25,11609,1979,3.5796697963298975e-24
RPL23,CD8T,0.0,0.0,1.1617073999999998,high,UC_inflamed,UC_non_inflamed,24196038.0,0.0,11609,6890,0.0
RPL23,CD8T,0.0,0.0,1.1617073999999998,high,Healthy,UC_inflamed,113043057.0,1.2744682836037991e-184,23962,11609,1.0848473418308236e-182
RPL23,CD8T,0.0,0.0,1.1617073999999998,high,UC_inflamed,CD_inflamed,14748060.0,5.395258245676872e-92,11609,1979,1.4906610747405391e-90
RPL23,CD8T,0.0,0.0,1.1617073999999998,high,UC_inflamed,Colitis_inflamed,79845712.5,5.28471117218092e-65,11609,12212,9.016873972663812e-64
EIF1,CD8T,0.0,0.0,0.3072866999999997,medium,UC_inflamed,Colitis_inflamed,91189583.5,0.0,11609,12212,0.0
EIF1,CD8T,0.0,0.0,0.3072866999999997,medium,UC_inflamed,UC_non_inflamed,49251911.0,3.277173966301195e-153,11609,6890,2.0075651094439232e-151
EIF1,CD8T,0.0,0.0,0.3072866999999997,medium,Healthy,UC_inflamed,116442963.0,2.9468697149193858e-137,23962,11609,1.515304494213816e-135
EIF1,CD8T,0.0,0.0,0.3072866999999997,medium,UC_inflamed,CD_inflamed,13636726.0,1.605669846409838e-40,11609,1979,1.581222506813651e-39
RPL27,CD8T,0.0,0.0,0.9073604,high,UC_inflamed,UC_non_inflamed,25150284.0,0.0,11609,6890,0.0
RPL27,CD8T,0.0,0.0,0.9073604,high,UC_inflamed,CD_inflamed,14372463.5,1.2641098818642762e-71,11609,1979,2.437850514599949e-70
RPL27,CD8T,0.0,0.0,0.9073604,high,UC_inflamed,Colitis_inflamed,76862088.5,1.7817680896923388e-29,11609,12212,1.3045131192660412e-28
RPL27,CD8T,0.0,0.0,0.9073604,high,Healthy,UC_inflamed,129939690.5,7.011217728187086e-24,23962,11609,4.317008010110606e-23
SKAP1,CD8T,0.0,0.0,0.4698633399999999,medium,UC_inflamed,UC_non_inflamed,47415128.0,1.4480587792178185e-142,11609,6890,7.956665520062424e-141
SKAP1,CD8T,0.0,0.0,0.4698633399999999,medium,UC_inflamed,Colitis_inflamed,63653051.0,1.183250029225483e-50,11609,12212,1.495780354841162e-49
SKAP1,CD8T,0.0,0.0,0.4698633399999999,medium,Healthy,UC_inflamed,151432409.0,4.642441220664824e-50,23962,11609,5.7868820324154014e-49
SKAP1,CD8T,0.0,0.0,0.4698633399999999,medium,UC_inflamed,CD_inflamed,10064169.5,1.2271555357702209e-22,11609,1979,7.236402879271871e-22
NME2,CD8T,0.0,0.0,1.06963545,high,UC_inflamed,UC_non_inflamed,52755706.5,0.0,11609,6890,0.0
NME2,CD8T,0.0,0.0,1.06963545,high,UC_inflamed,Colitis_inflamed,50953418.0,0.0,11609,12212,0.0
NME2,CD8T,0.0,0.0,1.06963545,high,UC_inflamed,CD_inflamed,7434748.0,2.178972401721028e-178,11609,1979,1.74588808605558e-176
NME2,CD8T,0.0,0.0,1.06963545,high,Healthy,UC_inflamed,157351605.5,6.195661385961631e-111,23962,11609,2.2744729113497165e-109
KPNA2,CD8T,0.0,0.0,0.597067844,high,UC_inflamed,UC_non_inflamed,46263192.5,4.283140337710627e-177,11609,6890,3.3930140255203957e-175
KPNA2,CD8T,0.0,0.0,0.597067844,high,UC_inflamed,CD_inflamed,8607319.5,2.44341934478553e-121,11609,1979,1.0382920461153286e-119
KPNA2,CD8T,0.0,0.0,0.597067844,high,Healthy,UC_inflamed,132945233.0,2.212436190735017e-23,23962,11609,1.3388676530938805e-22
KPNA2,CD8T,0.0,0.0,0.597067844,high,UC_inflamed,Colitis_inflamed,72832409.5,1.460945547277077e-07,11609,12212,4.479917753026908e-07
RPL38,CD8T,0.0,0.0,1.0534934,high,UC_inflamed,UC_non_inflamed,26122288.5,0.0,11609,6890,0.0
RPL38,CD8T,0.0,0.0,1.0534934,high,UC_inflamed,CD_inflamed,15399495.5,3.3680118532024426e-130,11609,1979,1.5939415485108827e-128
RPL38,CD8T,0.0,0.0,1.0534934,high,Healthy,UC_inflamed,123375611.5,3.2098721777265924e-67,23962,11609,5.713416381773515e-66
RPL38,CD8T,0.0,0.0,1.0534934,high,UC_inflamed,Colitis_inflamed,79200563.0,1.549760802004578e-55,11609,12212,2.1779142858886327e-54
SLC9A3R1,CD8T,0.0,0.0,0.48756232,medium,UC_inflamed,UC_non_inflamed,47580215.5,7.4607816479706725e-146,11609,6890,4.2308411422735095e-144
SLC9A3R1,CD8T,0.0,0.0,0.48756232,medium,Healthy,UC_inflamed,151617096.0,6.159054426155197e-51,23962,11609,7.836275204078799e-50
SLC9A3R1,CD8T,0.0,0.0,0.48756232,medium,UC_inflamed,Colitis_inflamed,64129254.0,4.770960176022516e-44,11609,12212,5.123103989521444e-43
SLC9A3R1,CD8T,0.0,0.0,0.48756232,medium,UC_inflamed,CD_inflamed,10049297.5,9.608077390608444e-23,11609,1979,5.685138010718975e-22
USP36,CD8T,0.0,0.0,0.482469176,medium,UC_inflamed,UC_non_inflamed,48807446.0,9.49169334039584e-279,11609,6890,1.6669980506769358e-276
USP36,CD8T,0.0,0.0,0.482469176,medium,Healthy,UC_inflamed,125313166.0,2.2624852012905028e-95,23962,11609,6.59976891265777e-94
USP36,CD8T,0.0,0.0,0.482469176,medium,UC_inflamed,Colitis_inflamed,75673927.0,3.220988595682276e-32,11609,12212,2.552101807215539e-31
USP36,CD8T,0.0,0.0,0.482469176,medium,UC_inflamed,CD_inflamed,10414298.5,2.826498385194092e-16,11609,1979,1.3223936465023632e-15
EIF4A3,CD8T,0.0,0.0,0.6834083500000001,high,UC_inflamed,UC_non_inflamed,47057960.0,9.940737466462121e-164,11609,6890,6.868107117004395e-162
EIF4A3,CD8T,0.0,0.0,0.6834083500000001,high,UC_inflamed,CD_inflamed,8510818.5,4.0736215135578006e-106,11609,1979,1.4027298369862817e-104
EIF4A3,CD8T,0.0,0.0,0.6834083500000001,high,UC_inflamed,Colitis_inflamed,75479361.5,1.3167103010696507e-28,11609,12212,9.410499422528944e-28
EIF4A3,CD8T,0.0,0.0,0.6834083500000001,high,Healthy,UC_inflamed,134981190.5,1.2127075813315973e-08,23962,11609,3.9702103139360025e-08
ACTG1,CD8T,0.0,0.0,0.5736748999999999,high,UC_inflamed,Colitis_inflamed,53281667.5,1.449916775458376e-241,11609,12212,1.9873114611708205e-239
ACTG1,CD8T,0.0,0.0,0.5736748999999999,high,Healthy,UC_inflamed,167590237.0,2.207289282486418e-216,23962,11609,2.505172226528807e-214
ACTG1,CD8T,0.0,0.0,0.5736748999999999,high,UC_inflamed,UC_non_inflamed,45338691.5,2.0839917756666027e-52,11609,6890,2.7395875885324163e-51
ACTG1,CD8T,0.0,0.0,0.5736748999999999,high,UC_inflamed,CD_inflamed,9714983.0,4.132861635490597e-28,11609,1979,2.9097152629322868e-27
DCXR,CD8T,0.0,0.0,0.63052478,high,UC_inflamed,CD_inflamed,8143556.5,2.101477307411146e-133,11609,1979,1.0334134972780616e-131
DCXR,CD8T,0.0,0.0,0.63052478,high,UC_inflamed,UC_non_inflamed,44870286.5,8.214420005181967e-76,11609,6890,1.7143091121349697e-74
DCXR,CD8T,0.0,0.0,0.63052478,high,UC_inflamed,Colitis_inflamed,63583753.5,1.2343157510949214e-59,11609,12212,1.893565933642952e-58
DCXR,CD8T,0.0,0.0,0.63052478,high,Healthy,UC_inflamed,151614447.0,7.412434047571806e-59,23962,11609,1.1186024206910041e-57
CD7,CD8T,0.0,0.0,1.2407306000000002,high,UC_inflamed,Colitis_inflamed,48676074.0,0.0,11609,12212,0.0
CD7,CD8T,0.0,0.0,1.2407306000000002,high,Healthy,UC_inflamed,172760579.0,1.3971404028328375e-302,23962,11609,2.8921524662754308e-300
CD7,CD8T,0.0,0.0,1.2407306000000002,high,UC_inflamed,CD_inflamed,7283086.0,3.608680552472006e-151,11609,1979,2.168574637968718e-149
CD7,CD8T,0.0,0.0,1.2407306000000002,high,UC_inflamed,UC_non_inflamed,48975581.0,2.3390324405145145e-147,11609,6890,1.3496996579894751e-145
YES1,CD8T,0.0,0.0,0.406153469,medium,UC_inflamed,CD_inflamed,8769973.5,2.1855196792214475e-212,11609,1979,2.3944077846164226e-210
YES1,CD8T,0.0,0.0,0.406153469,medium,UC_inflamed,UC_non_inflamed,42420598.5,2.163979229256881e-72,11609,6890,4.227424246383076e-71
YES1,CD8T,0.0,0.0,0.406153469,medium,UC_inflamed,Colitis_inflamed,66038819.5,6.586670975061669e-64,11609,12212,1.1017691737990048e-62
YES1,CD8T,0.0,0.0,0.406153469,medium,Healthy,UC_inflamed,144002693.5,1.2982341962613368e-25,23962,11609,8.454191796040932e-25
RPL17,CD8T,0.0,0.0,1.8484137,high,UC_inflamed,UC_non_inflamed,58092445.0,0.0,11609,6890,0.0
RPL17,CD8T,0.0,0.0,1.8484137,high,UC_inflamed,Colitis_inflamed,36835158.0,0.0,11609,12212,0.0
RPL17,CD8T,0.0,0.0,1.8484137,high,Healthy,UC_inflamed,161121009.0,1.0662827899094489e-130,23962,11609,5.0881435056271634e-129
RPL17,CD8T,0.0,0.0,1.8484137,high,UC_inflamed,CD_inflamed,8017399.5,2.046981718578464e-103,11609,1979,6.76238781081152e-102
MBP,CD8T,0.0,0.0,0.44614636,medium,UC_inflamed,Colitis_inflamed,60973107.0,5.898494330275759e-107,11609,12212,2.055729305109091e-105
MBP,CD8T,0.0,0.0,0.44614636,medium,UC_inflamed,UC_non_inflamed,44480799.0,3.1779620302790765e-66,11609,6890,5.552297515474564e-65
MBP,CD8T,0.0,0.0,0.44614636,medium,UC_inflamed,CD_inflamed,9328954.0,1.153416708483096e-59,11609,1979,1.7714835104062808e-58
MBP,CD8T,0.0,0.0,0.44614636,medium,Healthy,UC_inflamed,146597796.5,1.5352888347707106e-23,23962,11609,9.343899434654332e-23
R3HDM4,CD8T,0.0,0.0,0.40195368,medium,UC_inflamed,CD_inflamed,8169753.0,2.2554360570849958e-192,11609,1979,2.0899768526670808e-190
R3HDM4,CD8T,0.0,0.0,0.40195368,medium,UC_inflamed,Colitis_inflamed,61643817.0,9.015295382926297e-128,11609,12212,4.136505189231568e-126
R3HDM4,CD8T,0.0,0.0,0.40195368,medium,Healthy,UC_inflamed,148299259.0,4.042195294072015e-48,23962,11609,4.817193666644206e-47
R3HDM4,CD8T,0.0,0.0,0.40195368,medium,UC_inflamed,UC_non_inflamed,41349292.0,1.1908389382018888e-10,11609,6890,4.3485615717165317e-10
TMIGD2,CD8T,0.0,0.0,0.4184481099999999,medium,Healthy,UC_inflamed,162804649.0,9.655803984430859e-228,23962,11609,1.1962055628404539e-225
TMIGD2,CD8T,0.0,0.0,0.4184481099999999,medium,UC_inflamed,CD_inflamed,8941046.5,1.8177444404242762e-103,11609,1979,6.010013182720791e-102
TMIGD2,CD8T,0.0,0.0,0.4184481099999999,medium,UC_inflamed,Colitis_inflamed,62907919.0,5.123328430788063e-88,11609,12212,1.3237799515135851e-86
TMIGD2,CD8T,0.0,0.0,0.4184481099999999,medium,UC_inflamed,UC_non_inflamed,42095816.5,5.842367135314852e-20,11609,6890,3.1433976786237834e-19
TRAPPC5,CD8T,0.0,0.0,0.3826876219999999,medium,UC_inflamed,UC_non_inflamed,47145869.0,1.4665825197764907e-283,11609,6890,2.6840126682954974e-281
TRAPPC5,CD8T,0.0,0.0,0.3826876219999999,medium,UC_inflamed,Colitis_inflamed,64023338.0,2.0663749016504e-68,11609,12212,3.767146003065394e-67
TRAPPC5,CD8T,0.0,0.0,0.3826876219999999,medium,UC_inflamed,CD_inflamed,10048924.0,3.59721846595835e-36,11609,1979,3.1633287864070775e-35
TRAPPC5,CD8T,0.0,0.0,0.3826876219999999,medium,Healthy,UC_inflamed,144709388.5,4.744994417788856e-18,23962,11609,2.3800341067176256e-17
LDLR,CD8T,0.0,0.0,0.275788905,medium,UC_inflamed,UC_non_inflamed,43909512.5,6.619915826198764e-129,11609,6890,3.07776398328323e-127
LDLR,CD8T,0.0,0.0,0.275788905,medium,Healthy,UC_inflamed,131238474.5,5.2131028269645584e-79,23962,11609,1.1472673001949196e-77
LDLR,CD8T,0.0,0.0,0.275788905,medium,UC_inflamed,Colitis_inflamed,75548717.5,3.185362410351008e-78,11609,12212,6.917511005758222e-77
LDLR,CD8T,0.0,0.0,0.275788905,medium,UC_inflamed,CD_inflamed,10242370.0,7.986350174741459e-40,11609,1979,7.73283049144539e-39
DNAJB1,CD8T,0.0,0.0,1.0463701,high,UC_inflamed,UC_non_inflamed,53722112.0,0.0,11609,6890,0.0
DNAJB1,CD8T,0.0,0.0,1.0463701,high,UC_inflamed,Colitis_inflamed,77728006.5,1.2370584312664471e-40,11609,12212,1.2210606788150362e-39
