gene,H_statistic,p_value,FDR
HMGCL,142.84845789474238,6.930034141596052e-30,2.8259687918131594e-29
FMNL1,142.8459625355413,6.938566464707262e-30,2.82870159488633e-29
ATP6V0A1,142.76693977408303,7.214268922333998e-30,2.9403236380633765e-29
LCN2,142.7450921060754,7.292407701886266e-30,2.9713869040570856e-29
OSBPL2,142.74124259203987,7.306263015353925e-30,2.9762475573486286e-29
ZMAT1,142.73740161518964,7.32011383336356e-30,2.981103817588307e-29
ERICH1,142.73581866942828,7.325829677231718e-30,2.982645437230758e-29
CDK8,142.62473643773308,7.738282420834637e-30,3.149741877879768e-29
SCAF4,142.59761021905763,7.842481345842672e-30,3.191313649581646e-29
C11orf1,142.5465310587455,8.042512624499338e-30,3.271849988444952e-29
LINC00665,142.49915216341904,8.232610583285365e-30,3.3483039253051377e-29
ING1,142.43883117216626,8.481150624247464e-30,3.448480481453883e-29
ZNF593,142.43621105713217,8.492114651006606e-30,3.4520300834702206e-29
NMRAL1,142.4290049803172,8.522342044387924e-30,3.46340628426717e-29
PPIL2,142.40488565581467,8.624300355480454e-30,3.5039196632271493e-29
LIF,142.38749465315752,8.698572252335681e-30,3.5331661375089016e-29
SUPT3H,142.3411452140308,8.899655463304436e-30,3.613891631104253e-29
ADIPOR1,142.31855334209735,8.999346562348025e-30,3.653413130184953e-29
ATP13A3,142.3009497194104,9.077799313439952e-30,3.6842941211442266e-29
BIRC5,142.25388768776298,9.290911102162742e-30,3.769796939062934e-29
EPB41,142.16455662251272,9.70928553685302e-30,3.9385185305832507e-29
C1orf162,142.16048682440453,9.728788414968161e-30,3.945393957996668e-29
IMP4,142.1406640565398,9.824342530509352e-30,3.9830993555208605e-29
ZNF737,142.13453452378928,9.8540789721551e-30,3.994107402905783e-29
CBLB,142.09659946119328,1.004012719418451e-29,4.068450177743112e-29
RTCA,142.05008075941305,1.027307352911426e-29,4.1617529915664504e-29
PDXK,142.00661400830805,1.0495617973965873e-29,4.2507940580798615e-29
ZZEF1,141.97668479614015,1.0651647622422727e-29,4.312856588418594e-29
APOBEC3G,141.95727160641974,1.0754092035847557e-29,4.3531955998396804e-29
TRIM26,141.95165178514665,1.0783931567379068e-29,4.3641311327284964e-29
OTUD4,141.9448358120518,1.082023340462183e-29,4.3776754735483606e-29
TOMM22,141.85702635223228,1.1298978991967131e-29,4.570170795939376e-29
CFLAR,141.80803766444993,1.1575214319300406e-29,4.6806761697856733e-29
AKAP10,141.79365404834192,1.1657595000879078e-29,4.712755111422884e-29
TRADD,141.77072021542156,1.1790160308783499e-29,4.765099841250689e-29
ANXA7,141.74463392171694,1.1942781032561954e-29,4.82552065204275e-29
ENTPD1-AS1,141.70971716896779,1.2150161195208402e-29,4.90802982031804e-29
CNOT1,141.7054286688739,1.2175878774760886e-29,4.91713285281836e-29
APPL2,141.61973657244226,1.2701326178573274e-29,5.127990352368321e-29
LYRM2,141.59898830125476,1.2831923250026763e-29,5.17936379666049e-29
BEND5,141.59163601636175,1.28785226239388e-29,5.196815175306305e-29
ROCK1,141.5818253237932,1.2940967201489968e-29,5.220649718804739e-29
EIF2B5,141.39160425553914,1.4213367005101848e-29,5.732464985534551e-29
MED13L,141.3713254953698,1.4356184257336427e-29,5.78855435699648e-29
TMEM39B,141.3141216082777,1.476683341996225e-29,5.952578741764589e-29
NUP133,141.26531113952868,1.5126501525849006e-29,6.095972224201695e-29
TSNARE1,141.25357613399126,1.521427089163855e-29,6.12974444711101e-29
SERINC3,141.23515768194707,1.5353055463467494e-29,6.184047444370079e-29
UBAC2,141.16146105894586,1.5921146137885845e-29,6.411197002253692e-29
AP3M1,141.07704392481682,1.6597745962216605e-29,6.681911747321751e-29
RANBP3,141.04093024417347,1.689590528871995e-29,6.800172769367333e-29
TMCC3,141.0310915613284,1.6978058920792574e-29,6.8314580308637e-29
DDX23,141.01506346684414,1.7112750680554097e-29,6.883861253976604e-29
GNAI1,141.0078114365428,1.7174043500733925e-29,6.906719055956269e-29
TMEM106A,140.9700026218791,1.749716966991626e-29,7.034836548786785e-29
HIST1H1B,140.95499230479413,1.762713186840428e-29,7.085244914118484e-29
TMEM256,140.8955763003693,1.815110765954811e-29,7.293960063658721e-29
ARHGAP22,140.82537202326347,1.8790328706874334e-29,7.548865544719588e-29
ARID2,140.76106658032435,1.939556998754953e-29,7.789990950809144e-29
NECAP2,140.748555789142,1.95155668307544e-29,7.836149249012116e-29
ISYNA1,140.7216444041513,1.9776207976700567e-29,7.938742256378293e-29
ARHGAP21,140.7098312032445,1.989171719948949e-29,7.98303694673538e-29
PARN,140.70503260663517,1.9938830200601583e-29,7.999866669163725e-29
ATP6AP2,140.6950940973719,2.0036762381027697e-29,8.037072054757501e-29
MYO1C,140.63618779936414,2.0627166244649314e-29,8.271745280199236e-29
ZNF574,140.62888206282688,2.070159197522707e-29,8.299436886591424e-29
DDX5,140.6197815882929,2.079467687098035e-29,8.334592797237805e-29
MRPL39,140.60135172745373,2.0984471936724057e-29,8.408482258670213e-29
CTTNBP2NL,140.56867922180152,2.1325207877917554e-29,8.542799764628057e-29
HERC5,140.55492333689895,2.1470315209775268e-29,8.598699852416736e-29
UHRF2,140.54580502716112,2.1567045589590112e-29,8.635201383901446e-29
ANGEL2,140.53457315041962,2.1686796582236684e-29,8.680898808086503e-29
QRICH1,140.51512002207318,2.1895775041310896e-29,8.762279724509055e-29
EFHC1,140.46436885799207,2.2450504938013223e-29,8.981945929498765e-29
TMEM185B,140.45503617325707,2.2554033901245027e-29,9.021029712869192e-29
CEACAM4,140.39049558360108,2.3283176699407595e-29,9.310257846339202e-29
HECTD2,140.36938093730382,2.3526797601876822e-29,9.405240614401003e-29
SART1,140.36388986923433,2.359057007495225e-29,9.428295349924656e-29
TAX1BP3,140.3339973368472,2.394078118422681e-29,9.565787692720156e-29
TMEM216,140.291980198114,2.4441845802879853e-29,9.763468446233108e-29
SGSM3,140.13734648404764,2.6377890709096256e-29,1.0534111898326345e-28
TESK2,140.0794804905934,2.714117606513949e-29,1.0836132077066414e-28
DTNBP1,139.9700112869284,2.864605716650836e-29,1.1434002306373563e-28
CXCR3,139.96610953272656,2.870120783582064e-29,1.1453056876840513e-28
UPF3A,139.9607932457282,2.8776523600722917e-29,1.1480146298857987e-28
ADA,139.95538762525152,2.885330756130092e-29,1.150780730845794e-28
MFF,139.87303052300695,3.0048803827661604e-29,1.1981524333966437e-28
MRPL32,139.87130324597305,3.0074400187002495e-29,1.1988636668972536e-28
HMGB3,139.8671829821569,3.0135546052430026e-29,1.2009912872223274e-28
DDX60L,139.85059730638628,3.0382941867532603e-29,1.2105385115916612e-28
CDT1,139.8125806141982,3.0957696179888263e-29,1.2331202982094703e-28
MAD2L2,139.80628403286443,3.105393471077367e-29,1.236634910350938e-28
RAB27A,139.73796605276493,3.211755053332998e-29,1.2786608433148198e-28
RNF4,139.6991146932012,3.2738578775679565e-29,1.303049409229843e-28
DGKA,139.62405355600868,3.3972618700930236e-29,1.3518180055319936e-28
CASC3,139.57416640561846,3.481840514435048e-29,1.3851163179334686e-28
ACAT1,139.5711737450434,3.4869806867483503e-29,1.3868040821351032e-28
ZBTB4,139.56857361819078,3.4914528049145824e-29,1.3882253548310657e-28
TMCO6,139.53765485278421,3.545073465947199e-29,1.4091826632968913e-28
POLR2C,139.5185714509274,3.5785788283572966e-29,1.4221353260532044e-28
PRPF38B,139.4578878947017,3.6872415447601656e-29,1.4649413501694347e-28
COX7B,139.40511800052442,3.784411770104463e-29,1.5031605722335231e-28
PRPSAP2,139.38932081274174,3.8139955325357394e-29,1.5145218445954693e-28
FAM136A,139.34715479398798,3.8940980033203816e-29,1.5459328943808637e-28
GSTM5,139.34442032236436,3.899350357457135e-29,1.5476204051649163e-28
PARP12,139.33952823658322,3.908764719018931e-29,1.5509584918736903e-28
NMRK1,139.31891571994896,3.9486818179315394e-29,1.5663949362993636e-28
ZNF618,139.28539609803656,4.0144662425513084e-29,1.5920820819727994e-28
BFAR,139.2735377701388,4.03800043017529e-29,1.6010044815662922e-28
PDRG1,139.2614266932141,4.062178610878382e-29,1.6101775709769594e-28
SLC25A40,139.25854357981953,4.067955666728148e-29,1.6120539370765996e-28
SETX,139.25254082078524,4.08001009978816e-29,1.6164163090212017e-28
ENTPD6,139.20354006357812,4.179756037065423e-29,1.65550911378359e-28
NIPA2,139.19126496339427,4.2051227937867144e-29,1.6651294794156465e-28
REEP5,139.1526654113141,4.285896929872447e-29,1.6966793098503505e-28
EPHB1,139.15046642265136,4.290544998216511e-29,1.6980842921988553e-28
DMTF1,139.01456019559572,4.5878135843904233e-29,1.815270363442162e-28
FBXL5,138.98100632729864,4.6643221908064746e-29,1.8450702040489207e-28
FBL,138.96916139391098,4.691634232783969e-29,1.8553990409712082e-28
CHMP2B,138.94884416276489,4.7388545580135025e-29,1.8735936994848166e-28
HPRT1,138.88456221926242,4.8914082808816164e-29,1.9334138999207432e-28
ANKS1A,138.86733092978858,4.9331295480493473e-29,1.9494062569542318e-28
ZSWIM6,138.85804030132394,4.9557719235521756e-29,1.957853029680508e-28
HIP1,138.82763017675416,5.0306142271656675e-29,1.986912587523945e-28
FECH,138.8269879175235,5.032207015779738e-29,1.987033749062426e-28
NDUFB3,138.7780234791484,5.15513407051548e-29,2.03505305374386e-28
PBX1,138.74829184647095,5.231236757842391e-29,2.0645680496915143e-28
AURKB,138.71836340126399,5.308977660926511e-29,2.0947143472669947e-28
SFXN1,138.7041859920553,5.346206452543107e-29,2.1088648429472436e-28
GANC,138.6581413683475,5.468925976897439e-29,2.1567221865503404e-28
XPNPEP1,138.65555352975778,5.475906157859994e-29,2.1589238592777435e-28
INVS,138.6352974927591,5.530851415929805e-29,2.18003023539621e-28
TRMT10B,138.6259947255171,5.556269890110977e-29,2.189490590974361e-28
MRPL35,138.60950365193864,5.60161674720445e-29,2.206797051531259e-28
REXO2,138.5052188574145,5.897070608260366e-29,2.32260101881802e-28
AP3S2,138.50353938847059,5.901954114163715e-29,2.3239320340964208e-28
PDE6G,138.49488785063724,5.927174913389902e-29,2.3332682697270673e-28
GLS,138.45705668453863,6.038731477929848e-29,2.376577688881663e-28
LSM12,138.40030551872775,6.210028122711743e-29,2.4433701177494056e-28
HIST1H2AM,138.35492551632356,6.350491140160737e-29,2.497999964527076e-28
SMAD3,138.34973643150798,6.366753756881668e-29,2.5037595392613555e-28
COPE,138.27667720385514,6.600191425311408e-29,2.594899687340625e-28
GMPS,138.26671086929375,6.632692096423005e-29,2.607014133346015e-28
TFG,138.26433351730654,6.640468356124641e-29,2.60940683037848e-28
AGTPBP1,138.24333690380922,6.709544728164533e-29,2.6358803863430004e-28
GSPT2,138.22207123958597,6.780238548652937e-29,2.6629037511881916e-28
PPP1R2,138.22161041403444,6.78177869453468e-29,2.6629037511881916e-28
EMC9,138.20506152642784,6.837319912466462e-29,2.6840302329146163e-28
GPR137B,138.19650145482277,6.866227365516574e-29,2.6946933966115464e-28
TRMT1,138.12635479623486,7.107763717563076e-29,2.7887774809565034e-28
ENTPD4,138.1254602558112,7.110898124676448e-29,2.7892989825939526e-28
HDAC2,138.11806301713167,7.136870551719298e-29,2.798776317122205e-28
RNF41,138.03847697627066,7.422376200189979e-29,2.9100008797040185e-28
UGCG,137.9899413593723,7.60206871181823e-29,2.979694664289789e-28
ALG9,137.9653960210436,7.694591862129102e-29,3.015195000298168e-28
HIST2H2BF,137.94857310153444,7.758654931770484e-29,3.0395278232957844e-28
TAF6,137.89322691093156,7.973204860828292e-29,3.122788043210594e-28
EHD4,137.87359780269773,8.050713788309262e-29,3.152346141489265e-28
ZNF426,137.85831906872073,8.111565521486064e-29,3.1753686058394014e-28
HBP1,137.84027785130343,8.184011955151157e-29,3.2029171408064975e-28
SEC62,137.8065166219372,8.321326256036001e-29,3.2558321595850153e-28
BICD1,137.80503210918107,8.327416682126912e-29,3.257390257102352e-28
PSMG1,137.78176613201427,8.42345303464632e-29,3.2941223193702934e-28
LPIN1,137.7344098193862,8.622362807757392e-29,3.371055863933691e-28
NUDT21,137.72159563977917,8.676988630598518e-29,3.3915545492379888e-28
STX11,137.69532998666944,8.79004085661584e-29,3.4348740838536e-28
NUDT9,137.65386720495852,8.971509076903334e-29,3.5048997913333353e-28
CD1B,137.62239068490305,9.111767800619087e-29,3.558794850540079e-28
S1PR4,137.55434347855075,9.422522757455839e-29,3.6792367734508507e-28
BBX,137.5470762096542,9.45633057787734e-29,3.6915048953709646e-28
LEMD3,137.53503973332644,9.512592053109526e-29,3.712529927067322e-28
STYXL1,137.52442508295425,9.5624851950899e-29,3.731059564377122e-28
C6orf226,137.42664706937012,1.0034564840054759e-28,3.9142656234205017e-28
FDX1,137.40739934750272,1.013020362660385e-28,3.9505748671038887e-28
PTPRS,137.31684649544457,1.0592519864073563e-28,4.129826505672485e-28
SLC25A38,137.30850128202732,1.0636173468007064e-28,4.145800107320312e-28
PEAK1,137.23128420364682,1.1048723268053188e-28,4.30551887048398e-28
PHLDA1,137.18252282093582,1.1317444443002983e-28,4.409123401130587e-28
GPAA1,137.1639129373993,1.142171668623972e-28,4.448624767307536e-28
PRELID2,137.13315640613393,1.1596156970054695e-28,4.515428965330521e-28
PMPCA,137.1032795618918,1.1768158018027033e-28,4.5812499253347365e-28
FAM118A,137.10032099374916,1.1785328683269658e-28,4.586778677209054e-28
RPP30,137.0736754399592,1.1941104741925933e-28,4.646235441135673e-28
CHID1,137.06255465381003,1.2006726744086429e-28,4.670592520717005e-28
CLIC3,137.03185218482997,1.218977497037825e-28,4.740604406426236e-28
EPB41L4A-AS1,137.0178154092328,1.2274389104408838e-28,4.772309664122319e-28
USP33,136.8988087418803,1.3015771555086642e-28,5.0592877056011e-28
GNAI3,136.89220459812512,1.3058200705901916e-28,5.074503498664248e-28
TUBGCP3,136.83862021998846,1.3407612723067233e-28,5.208977223638718e-28
ASPSCR1,136.82791835089768,1.3478509248863673e-28,5.235204786430181e-28
PLAT,136.75291753724127,1.3985995777151333e-28,5.430953022185605e-28
HTR7,136.7477917687363,1.4021368245086632e-28,5.443320621980743e-28
TARS,136.73309270380136,1.4123301968425152e-28,5.481515667272972e-28
ZBTB24,136.6831322388197,1.4475334087567702e-28,5.6167349820946405e-28
CTDNEP1,136.67196627267586,1.4555203653635201e-28,5.646308100736066e-28
PTK2,136.64290699444268,1.4765134612708267e-28,5.726307602935628e-28
IL15RA,136.38932489464494,1.6730425982855752e-28,6.4868710630139085e-28
LRR1,136.38726146211678,1.674744622884631e-28,6.491841236374921e-28
ARF3,136.36637575929063,1.6920699595455695e-28,6.557354638810784e-28
RNF111,136.33573581194327,1.7178115327960634e-28,6.655442826788359e-28
ELOVL7,136.33151756873775,1.72138593817932e-28,6.667619486289465e-28
ARFGAP3,136.32693326341553,1.7252789654199013e-28,6.681023883384184e-28
WWP2,136.24657037764499,1.7949713613810688e-28,6.949161238962388e-28
BRD4,136.22355973627322,1.8154401180438827e-28,7.026644605184377e-28
KLHL24,136.22033766456298,1.8183248271631353e-28,7.036047308915002e-28
CCDC90B,136.17787486371594,1.8567725546592454e-28,7.183022719589384e-28
SSC5D,136.16686408783536,1.8668742236343e-28,7.220293774561594e-28
PRPF4,136.15081509690305,1.8816966180076914e-28,7.2757994106198295e-28
TMEM170A,136.10757221698137,1.92222276223573e-28,7.430638954041596e-28
CSNK1G2,136.1028998572463,1.926653486521833e-28,7.445903706915668e-28
NSMCE4A,136.08561269910126,1.943135583393775e-28,7.5077239057307375e-28
GGH,136.07693648674146,1.9514608003075483e-28,7.538005206387982e-28
ZC3H7A,136.06237093273208,1.9655173699092988e-28,7.590404619462279e-28
UBAP2L,136.02621863231786,2.0008453461123627e-28,7.724902909240909e-28
APOL3,135.96261339379797,2.0645482913803764e-28,7.968857269577365e-28
GCDH,135.92767025426005,2.1004040170676196e-28,8.104099083595752e-28
GCA,135.92744674849723,2.100635352391495e-28,8.104099083595752e-28
GLUD1,135.87769933437525,2.1527644600733787e-28,8.303136213827703e-28
RALGDS,135.87151153743704,2.1593382956921463e-28,8.326412779321026e-28
PILRB,135.8573116089988,2.1745000915639164e-28,8.382784659369779e-28
GAPDH,135.84888818973263,2.1835443397758726e-28,8.415550908924172e-28
B3GNTL1,135.83165231801652,2.202167921422901e-28,8.485211110699562e-28
POP4,135.82429895339354,2.2101615768218553e-28,8.513888437665042e-28
CDV3,135.6440614678484,2.4154262625152666e-28,9.302280952672828e-28
GADD45GIP1,135.5532454956599,2.5259664893769723e-28,9.725568957728283e-28
CALML4,135.4903290793395,2.6054996584218105e-28,1.0029291286067612e-27
GORASP1,135.47333443252353,2.6274089590760955e-28,1.0111107304280138e-27
PLA2G6,135.4021880814604,2.7211475564974986e-28,1.0469235780737762e-27
THAP4,135.34984929429015,2.7922342768611402e-28,1.0740057707687696e-27
FAM13A,135.32241207132228,2.830238323552735e-28,1.0883527211850002e-27
STK40,135.314757169958,2.8409333044135607e-28,1.09219359259751e-27
CHIC2,135.27767592633452,2.8933157600243063e-28,1.1120552688590934e-27
SMC5,135.2339170768572,2.9563747721761405e-28,1.13600961464545e-27
PRR5,135.2299801434638,2.9621150501117848e-28,1.1379323629855094e-27
QDPR,135.17770626658526,3.0393980966788895e-28,1.1673313445633984e-27
MPHOSPH10,135.13979516316442,3.0967050214605293e-28,1.1890454594082167e-27
KDM6A,135.1298592774325,3.111902076404458e-28,1.194583825652802e-27
TMEM168,135.11425706456376,3.1359164578355477e-28,1.2035033579239207e-27
CDH17,135.1120235578938,3.139369319963752e-28,1.204529311218275e-27
QARS,134.9992274123201,3.3187791971344495e-28,1.2730500837866033e-27
GIPC1,134.9942756610689,3.326886009490329e-28,1.2758430313386714e-27
ZBED6CL,134.9923353749494,3.33006796566429e-28,1.2767464053965e-27
RASSF5,134.97591126114062,3.357124731191109e-28,1.2868006504994747e-27
LONRF1,134.9414369216415,3.414634055034461e-28,1.3085196127067822e-27
IFNAR1,134.9271959638912,3.438677017863981e-28,1.3174063625840906e-27
TSR1,134.92190479566813,3.4476531415609673e-28,1.3205178158219758e-27
FAM192A,134.92082029690349,3.449495814133194e-28,1.3206154013135705e-27
ACACA,134.92074879070245,3.4496173449625077e-28,1.3206154013135705e-27
TNRC18,134.90997451631696,3.4679781367830245e-28,1.327315585618888e-27
PPP1R14B,134.80747147732856,3.6476178269264556e-28,1.3957241962318144e-27
FLNB,134.7674903221681,3.7201820129190606e-28,1.423137714325635e-27
LIMK1,134.69389980259544,3.857539866496172e-28,1.4753180316146622e-27
DGUOK,134.5617889996688,4.1169726612254475e-28,1.5741485916504427e-27
DCN,134.55942305130756,4.121774403982911e-28,1.5755946639272628e-27
RNPC3,134.38795521924274,4.485102056471426e-28,1.7140566874731635e-27
PAPSS2,134.37717967256006,4.508975716906294e-28,1.7227542977724816e-27
EXOC4,134.36490505247767,4.536325463215781e-28,1.732775395108703e-27
IFIT2,134.27289605223476,4.746686810071239e-28,1.812680620425376e-27
UBE2J2,134.26925353780788,4.755212516641366e-28,1.8154877339912463e-27
SLC35B1,134.2650109565437,4.765162048627666e-28,1.818836927207166e-27
DAPP1,134.23283079275464,4.841310458498412e-28,1.8474459840518392e-27
FAM3A,134.22004253963013,4.871908217987471e-28,1.8586630586697386e-27
SIRT6,134.21411802927096,4.8861489312060215e-28,1.8636358216752466e-27
ACADM,134.20775306710303,4.901494732026775e-28,1.8690275198555206e-27
MCM3,134.18443305700583,4.958131654521796e-28,1.8901577151250003e-27
RPRD1A,134.18341022329665,4.960630717276009e-28,1.8906439371640756e-27
MYBBP1A,134.17086337329744,4.99138877242137e-28,1.901897605984774e-27
MRPS28,134.1569484358392,5.025723674100958e-28,1.91450829606839e-27
SMC1A,134.1476604132649,5.048773041672642e-28,1.92281469723648e-27
TRMT61B,134.13587120904012,5.078181671203998e-28,1.9335383194128383e-27
ADRB2,134.11877605973078,5.121130683917463e-28,1.9494109435133956e-27
ALKBH4,134.116110136823,5.127861072810954e-28,1.9514921535961095e-27
CXorf21,133.99915802397263,5.431987591953555e-28,2.066723474101807e-27
BRD8,133.98110308992628,5.480519011066864e-28,2.084675018217482e-27
ITGA5,133.91477990211422,5.662545596722907e-28,2.153384002337328e-27
NEMF,133.88400466738474,5.749050464290371e-28,2.18574258670646e-27
ZNF830,133.87099475339917,5.786015666141733e-28,2.1992553027689033e-27
QKI,133.8411505945142,5.871712440227291e-28,2.231279609295422e-27
ERLEC1,133.8127822955839,5.954347422884919e-28,2.2621249577328468e-27
ALPK1,133.7238117495062,6.221130069416555e-28,2.3628977557166957e-27
NFATC1,133.61346778036474,6.568662425591184e-28,2.4942836848810367e-27
DIDO1,133.59241911467805,6.637127959142681e-28,2.519662508518761e-27
MIER2,133.56479194165294,6.728075523034931e-28,2.5535616533139946e-27
SNX24,133.54886088274134,6.7810852407020735e-28,2.573048822546359e-27
PI4K2A,133.50513173749815,6.928747540131022e-28,2.6284330528496053e-27
UBIAD1,133.46769666537398,7.057707637139248e-28,2.6766971208011422e-27
CNOT4,133.4671214608153,7.05970776575919e-28,2.6767986426685947e-27
PTPN23,133.4652639325035,7.066170722262659e-28,2.67859185058097e-27
WDR55,133.46127269435328,7.080077579422202e-28,2.6832052656279723e-27
HNRNPDL,133.44703138555076,7.129922623389833e-28,2.7014329194211942e-27
IARS,133.40520801451217,7.278343096528242e-28,2.756991399471877e-27
SESN2,133.40434819085877,7.2814265776238284e-28,2.7570631029360187e-27
KCNAB1,133.40416012945332,7.282101173439837e-28,2.7570631029360187e-27
MPC1,133.31994708366992,7.59054834339779e-28,2.8731396975462828e-27
NSA2,133.27541575771872,7.758898369034512e-28,2.9361434900796534e-27
ITLN1,133.21787588843978,7.9819668380954425e-28,3.0198180611021717e-27
EPHB2,133.17396599743265,8.156498817627017e-28,3.0850933471518983e-27
SH2B3,133.1489027492373,8.25782472678211e-28,3.122654181436867e-27
BTD,133.09481651137284,8.480793716143256e-28,3.2061840887724357e-27
MPV17L2,133.04857873955393,8.676173667126991e-28,3.279245580498511e-27
SEL1L,132.96591963365773,9.036734722169758e-28,3.414687899052211e-27
LINC00323,132.96487848345458,9.041370498731225e-28,3.4156042928091975e-27
WIPI2,132.95361867007148,9.091657567604006e-28,3.43376194272915e-27
TCEAL8,132.86325240407612,9.505499645383235e-28,3.589185606569315e-27
SNAP23,132.77293897663682,9.937916229658187e-28,3.751545166490316e-27
SRSF9,132.6533638848217,1.0540840483933614e-27,3.978176021427901e-27
HSBP1L1,132.62093712763752,1.0710556193675738e-27,4.041240628778604e-27
COMMD10,132.59427780583414,1.085213054253006e-27,4.09365891144121e-27
SLC25A11,132.59375395941214,1.085493109168983e-27,4.093715896941654e-27
ORMDL2,132.57804862754244,1.0939230184124759e-27,4.1245008681042374e-27
PGGT1B,132.55708799781843,1.1052757887856902e-27,4.1662884148640396e-27
ETV7,132.54997987278762,1.1091524015998285e-27,4.179881404175354e-27
SCARB1,132.44564107664328,1.167645997042483e-27,4.3992436723490386e-27
LSM10,132.4220500139909,1.1812932353614381e-27,4.44957625050453e-27
CDK5,132.4211764616105,1.181801628734636e-27,4.45040627969263e-27
GMEB1,132.41819891568338,1.1835361564615036e-27,4.45585213291586e-27
SLC15A3,132.40689171779786,1.190146222728179e-27,4.4796465986292555e-27
CEP63,132.37664588202534,1.2080095879162699e-27,4.545775972453553e-27
DCTD,132.33167564539633,1.2350660379502375e-27,4.646458571309745e-27
BCAT2,132.32556418050888,1.2387894796960466e-27,4.659332096101172e-27
CAAP1,132.3085572201332,1.2492102340960987e-27,4.697383141158146e-27
MED11,132.30193529325203,1.2532913831767201e-27,4.711582764346351e-27
ZC3H13,132.29316938366895,1.2587143964436023e-27,4.730818812807127e-27
ALDH7A1,132.28458416829503,1.2640483625920856e-27,4.749710907200951e-27
PKM,132.27692631215743,1.2688252290866999e-27,4.766501000393533e-27
UFM1,132.22896622415686,1.29915527284697e-27,4.879253310830951e-27
C1GALT1,132.2271007501779,1.3003495362125821e-27,4.882551806566368e-27
TEX30,132.1996125674199,1.3180750596584906e-27,4.947905186293328e-27
HS6ST1,132.07779446172194,1.3995815325189094e-27,5.252595156412356e-27
DDX17,132.0425826744298,1.4240665175849682e-27,5.343188869161084e-27
DIMT1,131.98308979014942,1.4664126317015719e-27,5.500738424962609e-27
GZMB,131.92414717971894,1.5096084525756554e-27,5.661398106977294e-27
MTDH,131.92087094990663,1.5120464006617961e-27,5.669164993114636e-27
ASF1A,131.91494746292366,1.516464254507888e-27,5.684349635225953e-27
DTWD1,131.82501647066863,1.5851439038817708e-27,5.940348886460645e-27
KLHL28,131.81846686984824,1.590265609029341e-27,5.958097460017543e-27
YTHDF3,131.8020614453812,1.603167183107424e-27,6.004978459683106e-27
ARHGAP6,131.78171845265942,1.6193107713328583e-27,6.0639773940533185e-27
RFC1,131.72618141597238,1.6642156133565847e-27,6.230626470068473e-27
CIAPIN1,131.71969714621937,1.6695390224842993e-27,6.249042499129096e-27
SCAP,131.66048595887546,1.71894417174211e-27,6.432406490091388e-27
LTBP3,131.61541460074122,1.757528679823739e-27,6.575199910885373e-27
AP4B1,131.61002211747325,1.7622026736656483e-27,6.591090174487517e-27
GADD45G,131.5568619556503,1.8089501906847072e-27,6.764300434721542e-27
DBF4,131.53752237860715,1.82626271393631e-27,6.82738572296877e-27
TMEM176B,131.48983781260924,1.8696603393620068e-27,6.987934664606281e-27
EIF4B,131.48922109534726,1.8702283137485443e-27,6.988367031615177e-27
GSS,131.48612871775507,1.87307888426555e-27,6.997326363826649e-27
BTN2A1,131.45444727501464,1.9025344026789948e-27,7.105646375584518e-27
DHX15,131.44616621801813,1.910309686569308e-27,7.132961567709611e-27
CCDC71,131.3805210726201,1.9730802451253454e-27,7.36556242267014e-27
PLEKHM1,131.36622859427388,1.9870179070053403e-27,7.415800406072347e-27
SNAPC5,131.36065493147825,1.9924798405693844e-27,7.434389281969948e-27
ZNF69,131.34248882536508,2.0103861938710776e-27,7.499390893650898e-27
CNTLN,131.2206204758564,2.1347438157396397e-27,7.961362948827703e-27
ASTE1,131.2160364070745,2.1395687093772235e-27,7.977431498211265e-27
ARFIP1,131.19812925478837,2.158521326615588e-27,8.046155130889614e-27
IL1R2,131.1857853450886,2.1716835440775332e-27,8.093266386768443e-27
TOPORS,131.18307989643515,2.1745790472063438e-27,8.102102931850788e-27
UIMC1,131.1772416621494,2.1808405684051317e-27,8.12347339017061e-27
TOLLIP,131.15679188449138,2.2029154955185627e-27,8.203723143229045e-27
PPP1R37,131.14434610285406,2.2164595545480487e-27,8.252172669234192e-27
HAUS5,131.10884284660457,2.2555550121359516e-27,8.395707177189253e-27
SKP1,131.07248179577437,2.2963097733808644e-27,8.545347376808223e-27
SPOP,131.0517723239585,2.319849902463548e-27,8.630869454120945e-27
VPS13D,131.03946135308053,2.3339577689673197e-27,8.681266607682728e-27
MBOAT7,131.03795709388837,2.3356874584048772e-27,8.685609366982854e-27
CDCA7L,131.03497245149543,2.3391231781384363e-27,8.696292643266838e-27
CNBP,131.0122837253116,2.3654066457957275e-27,8.791892731342263e-27
MICU2,130.9748433654451,2.4094261575737576e-27,8.953353429695076e-27
DDX41,130.9553123379206,2.4327133409274458e-27,9.037714313697996e-27
MLLT3,130.93657703018178,2.4552631999104627e-27,9.119296082167441e-27
TCL1A,130.92403335217185,2.470477474390161e-27,9.173599484932079e-27
FHIT,130.8476636950628,2.5651618313138467e-27,9.522901358873197e-27
RND3,130.84002563487988,2.5748289438168885e-27,9.55649339680873e-27
PLA1A,130.83020718404188,2.5873091907576023e-27,9.600507758500412e-27
GNG2,130.82562177800858,2.593158406609885e-27,9.619901690403201e-27
ASXL1,130.7789891883827,2.653399761643885e-27,9.841017694949512e-27
UBXN1,130.7687329184682,2.6668356919252178e-27,9.888475708168115e-27
